--------------------------------------------------------------------------------------------------------
|                                     DescribeLaunchConfigurations                                     |
+-------------------------------------------------------------+------------------------+---------------+
|  tkt-adm-ui-hk-latest-config-20240326072534220              |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-latest-config-20240405                       |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-latest-config-20240410                       |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-load-config-20230809071121749                |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-load-config-20231128072739167                |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-load-config-20231128094007807                |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-load-config-2024010307181917                 |  ami-02b29b89ed2e31f4c |  m6i.4xlarge  |
|  tkt-adm-ui-hk-load-config-20240124071459120                |  ami-0066762929bae8081 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-load-config-20240214071104111                |  ami-0f82e520c19be89f2 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-load-config-2024030607170493                 |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-adm-ui-hk-load-config-20240327073454224                |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-load-config-20240411                         |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-prod-config-20231003080918115                |  ami-03b94da4ee1271c30 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-prod-config-20231108080958807                |  ami-0a9175261a64f7733 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-prod-config-2023120508061458                 |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-prod-config-2024011708024477                 |  ami-02b29b89ed2e31f4c |  m6i.4xlarge  |
|  tkt-adm-ui-hk-prod-config-20240313080933960                |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-adm-ui-hk-prod-config-20240403080924145                |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-stage-config-20230810071516766               |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-adm-ui-hk-stage-config-2023112907181654                |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-stage-config-20231129115938343               |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-stage-config-20240104071338884               |  ami-02b29b89ed2e31f4c |  m6i.4xlarge  |
|  tkt-adm-ui-hk-stage-config-20240125073719126               |  ami-0066762929bae8081 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-stage-config-2024021508500979                |  ami-0f82e520c19be89f2 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-stage-config-20240307073154281               |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-adm-ui-hk-stage-config-20240328073448860               |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-adm-ui-hk-stage-config-20240412                        |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-sf-svc-hk-latest-config-20230808071041916              |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-sf-svc-hk-latest-config-20231127120125192              |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-sf-svc-hk-latest-config-20231127151953795              |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-sf-svc-hk-latest-config-20240102073444562              |  ami-02b29b89ed2e31f4c |  m6i.4xlarge  |
|  tkt-sf-svc-hk-latest-config-20240123072639709              |  ami-0066762929bae8081 |  m6i.4xlarge  |
|  tkt-sf-svc-hk-latest-config-20240213071339619              |  ami-0f82e520c19be89f2 |  m6i.4xlarge  |
|  tkt-sf-svc-hk-latest-config-20240305071354636              |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-sf-svc-hk-latest-config-20240326074234648              |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-sf-svc-hk-latest-config-20240410                       |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-sf-svc-hk-load-config-20230809071416808                |  ami-0da7a1fa4bec1b43a |  m6i.4xlarge  |
|  tkt-sf-svc-hk-load-config-20231101071304737                |  ami-02b29b89ed2e31f4c |  m6i.4xlarge  |
|  tkt-sf-svc-hk-load-config-20240410                         |  ami-0da7a1fa4bec1b43a |  m6i.4xlarge  |
|  tkt-sf-svc-hk-load-config-20240411                         |  ami-0da7a1fa4bec1b43a |  m6i.4xlarge  |
|  tkt-sf-svc-hk-prod-config-2023081608063255-02282024Backup  |  ami-0066762929bae8081 |  m6i.4xlarge  |
|  tkt-sf-svc-hk-prod-config-2023081608063255-backup03152024  |  ami-0f82e520c19be89f2 |  m6i.4xlarge  |
|  tkt-sf-svc-hk-prod-config-20231003080844840                |  ami-03b94da4ee1271c30 |  m6i.4xlarge  |
|  tkt-sf-svc-hk-prod-config-20231108080909475                |  ami-0a9175261a64f7733 |  m6i.4xlarge  |
|  tkt-sf-svc-hk-prod-config-20231205080544611                |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-sf-svc-hk-prod-config-20240403080859775                |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-sf-svc-hk-stage-config-20230810071411964               |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-sf-svc-hk-stage-config-2023110208245931                |  ami-0a9175261a64f7733 |  m6i.4xlarge  |
|  tkt-sf-svc-hk-stage-config-20231129072221790               |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-sf-svc-hk-stage-config-20240104071114292               |  ami-02b29b89ed2e31f4c |  m6i.4xlarge  |
|  tkt-sf-svc-hk-stage-config-20240125073459833               |  ami-0066762929bae8081 |  m6i.4xlarge  |
|  tkt-sf-svc-hk-stage-config-20240215091334822               |  ami-0f82e520c19be89f2 |  m6i.4xlarge  |
|  tkt-sf-svc-hk-stage-config-20240307072254623               |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-sf-svc-hk-stage-config-20240328071719687               |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-sf-svc-hk-stage-config-20240412                        |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-latest-config-20230808071416797               |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-sf-ui-hk-latest-config-20231127115749525               |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-latest-config-20231127152514685               |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-latest-config-20240102071454458               |  ami-02b29b89ed2e31f4c |  m6i.4xlarge  |
|  tkt-sf-ui-hk-latest-config-20240123105629794               |  ami-0066762929bae8081 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-latest-config-20240213071329662               |  ami-0f82e520c19be89f2 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-latest-config-20240305073204713               |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-sf-ui-hk-latest-config-20240326074224503               |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-latest-config-20240410                        |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-load-config-2023080907104728                  |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-load-config-20231128071454445                 |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-load-config-20231128094612153                 |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-load-config-20240103071134309                 |  ami-02b29b89ed2e31f4c |  m6i.4xlarge  |
|  tkt-sf-ui-hk-load-config-20240124072344656                 |  ami-0066762929bae8081 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-load-config-20240214071059543                 |  ami-0f82e520c19be89f2 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-load-config-20240306072259457                 |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-sf-ui-hk-load-config-20240327073144701                 |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-load-config-20240411                          |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-prod-config-20230906080549922-02282024Backup  |  ami-0066762929bae8081 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-prod-config-20231003080905545                 |  ami-03b94da4ee1271c30 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-prod-config-20231018080914899                 |  ami-0da7a1fa4bec1b43a |  m6i.4xlarge  |
|  tkt-sf-ui-hk-prod-config-20231108080244485                 |  ami-0a9175261a64f7733 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-prod-config-20231205080559623                 |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-prod-config-20240117080909704                 |  ami-02b29b89ed2e31f4c |  m6i.4xlarge  |
|  tkt-sf-ui-hk-prod-config-20240313080914476                 |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-sf-ui-hk-prod-config-20240403080914908                 |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-stage-config-20230810071357248                |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-sf-ui-hk-stage-config-20231129072426346                |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-stage-config-20231129115259783                |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-stage-config-20240104073334287                |  ami-02b29b89ed2e31f4c |  m6i.4xlarge  |
|  tkt-sf-ui-hk-stage-config-20240125072449437                |  ami-0066762929bae8081 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-stage-config-20240215084934679                |  ami-0f82e520c19be89f2 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-stage-config-20240307073114552                |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-sf-ui-hk-stage-config-20240328073444370                |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-sf-ui-hk-stage-config-20240412                         |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-latest-config-20230808071407810          |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-worker-svc-hk-latest-config-20231127115119186          |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-latest-config-20231127153559533          |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-latest-config-2024010207144992           |  ami-02b29b89ed2e31f4c |  m6i.4xlarge  |
|  tkt-worker-svc-hk-latest-config-2024012310484455           |  ami-0066762929bae8081 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-latest-config-20240213071619214          |  ami-0f82e520c19be89f2 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-latest-config-20240305071719187          |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-worker-svc-hk-latest-config-20240326071934139          |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-latest-config-20240410                   |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-load-config-20230809071056370            |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-load-config-20231128071449116            |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-load-config-20231128094758532            |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-load-config-2024010307104974             |  ami-02b29b89ed2e31f4c |  m6i.4xlarge  |
|  tkt-worker-svc-hk-load-config-20240124072359198            |  ami-0066762929bae8081 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-load-config-20240214071114140            |  ami-0f82e520c19be89f2 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-load-config-2024030607172435             |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-worker-svc-hk-load-config-20240327073133894            |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-load-config-20240410                     |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-load-config-20240411                     |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-prod-config-20231003080614356            |  ami-03b94da4ee1271c30 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-prod-config-20231018080930556            |  ami-0da7a1fa4bec1b43a |  m6i.4xlarge  |
|  tkt-worker-svc-hk-prod-config-20231108080550828            |  ami-0a9175261a64f7733 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-prod-config-2023120508093495             |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-prod-config-20240117080609335            |  ami-02b29b89ed2e31f4c |  m6i.4xlarge  |
|  tkt-worker-svc-hk-prod-config-20240313080610353            |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-worker-svc-hk-prod-config-20240403080929187            |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-stage-config-20230810071021325           |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-worker-svc-hk-stage-config-2023112907325143            |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-stage-config-20231129114430554           |  ami-09d158341d5031717 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-stage-config-20240104071058935           |  ami-02b29b89ed2e31f4c |  m6i.4xlarge  |
|  tkt-worker-svc-hk-stage-config-20240125073444202           |  ami-0066762929bae8081 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-stage-config-20240215084924228           |  ami-0f82e520c19be89f2 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-stage-config-20240307072319167           |  ami-0b928fdf8148ced5f |  m6i.4xlarge  |
|  tkt-worker-svc-hk-stage-config-2024032807201941            |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
|  tkt-worker-svc-hk-stage-config-20240412                    |  ami-0d4b18ebb8e22b004 |  m6i.4xlarge  |
+-------------------------------------------------------------+------------------------+---------------+
